ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
39,NOTA,NOTA,572,94.26,NOTA,Sholinghur,Vellore,North,GEN
39,M.VIJAYAN,IND,548,94.26,IND,Sholinghur,Vellore,North,GEN
39,K.MUNISAMY,IND,532,94.26,IND,Sholinghur,Vellore,North,GEN
39,SUDHAKAR.K,Tamizhaga Vaazhvurimai Katchi,490,94.26,Tamizhaga Vaazhvurimai Katchi,Sholinghur,Vellore,North,GEN
39,M.GIRIDHARAN,Bahujan Samaj Party,378,94.26,BSP,Sholinghur,Vellore,North,GEN
39,M.DINESH,IND,349,94.26,IND,Sholinghur,Vellore,North,GEN
39,V.MUNIRATHINAM,IND,345,94.26,IND,Sholinghur,Vellore,North,GEN
39,T.RAJENDRAN,IND,316,94.26,IND,Sholinghur,Vellore,North,GEN
39,N.GOPALAKRISHNAN,IND,310,94.26,IND,Sholinghur,Vellore,North,GEN
39,N.MANI,IND,284,94.26,IND,Sholinghur,Vellore,North,GEN
39,SANTHANAM.R,IND,277,94.26,IND,Sholinghur,Vellore,North,GEN
39,KAVIYARASAN.SUBIRAMANI,IND,249,94.26,IND,Sholinghur,Vellore,North,GEN
39,V.SADHASIVAM,IND,234,94.26,IND,Sholinghur,Vellore,North,GEN
39,S.SENTHILKUMAR,Vanchit Bahujan Aaghadi,197,94.26,Vanchit Bahujan Aaghadi,Sholinghur,Vellore,North,GEN
39,A.PALANI,IND,183,94.26,IND,Sholinghur,Vellore,North,GEN
39,V.HEMACHANDIRAN,IND,136,94.26,IND,Sholinghur,Vellore,North,GEN
39,R.VINOTH,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,133,94.26,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Sholinghur,Vellore,North,GEN
39,A.ANANDAN,IND,133,94.26,IND,Sholinghur,Vellore,North,GEN
39,S.ILAYARAJA,IND,124,94.26,IND,Sholinghur,Vellore,North,GEN
39,R.SETHUPATHI,IND,103,94.26,IND,Sholinghur,Vellore,North,GEN
40,DR M SUDHAKAR,TVK,69868,85.15,TVK,Katpadi,Vellore,North,GEN
40,V. RAMU,AIADMK,63998,85.15,AIADMK,Katpadi,Vellore,North,GEN
40,DURAIMURUGAN,DMK,62225,85.15,DMK,Katpadi,Vellore,North,GEN
40,S. THIRUKKUMARAN,NTK,4625,85.15,NTK,Katpadi,Vellore,North,GEN
40,NOTA,NOTA,745,85.15,NOTA,Katpadi,Vellore,North,GEN
40,J. RAMESH,Bahujan Samaj Party,407,85.15,BSP,Katpadi,Vellore,North,GEN
40,D. RAMU,IND,323,85.15,IND,Katpadi,Vellore,North,GEN
40,INDU .W,Tamil Manila Murpokku Dravida Kazhagam,319,85.15,Tamil Manila Murpokku Dravida Kazhagam,Katpadi,Vellore,North,GEN
40,DHANANCHEZHIYAN,IND,215,85.15,IND,Katpadi,Vellore,North,GEN
40,V. CHANDRAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,187,85.15,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Katpadi,Vellore,North,GEN
40,M. SUTHAKAR,IND,145,85.15,IND,Katpadi,Vellore,North,GEN
40,S. BALAJI,Tamil Nadu Ilangyar Katchi,140,85.15,Tamil Nadu Ilangyar Katchi,Katpadi,Vellore,North,GEN
40,DHANASEKAR,IND,122,85.15,IND,Katpadi,Vellore,North,GEN
40,GANESAN .P,Indhu Dravida Makkal Katchi,79,85.15,Indhu Dravida Makkal Katchi,Katpadi,Vellore,North,GEN
40,SARAVANAN .D,IND,54,85.15,IND,Katpadi,Vellore,North,GEN
40,S. RAMAN,IND,45,85.15,IND,Katpadi,Vellore,North,GEN
41,THAHIRA,TVK,91149,88.89,TVK,Ranipet,Vellore,North,GEN
41,R. GANDHI,DMK,85362,88.89,DMK,Ranipet,Vellore,North,GEN
41,V.M. KARTHIKEYAN,BJP,32060,88.89,BJP,Ranipet,Vellore,North,GEN
41,THAARIKHA SALMAN,NTK,7236,88.89,NTK,Ranipet,Vellore,North,GEN
41,NOTA,NOTA,1209,88.89,NOTA,Ranipet,Vellore,North,GEN
41,A. NARESHKUMAR,IND,754,88.89,IND,Ranipet,Vellore,North,GEN
41,J.JENIFERJANET,Bahujan Samaj Party,620,88.89,BSP,Ranipet,Vellore,North,GEN
41,K. SAKTHIVEL NATHAN,IND,533,88.89,IND,Ranipet,Vellore,North,GEN
41,J. HASSAIN,IND,517,88.89,IND,Ranipet,Vellore,North,GEN
41,N.VISWANATHAN,Tamizhaga Vaazhvurimai Katchi,370,88.89,Tamizhaga Vaazhvurimai Katchi,Ranipet,Vellore,North,GEN
41,V. DHARMENDIRAN,IND,356,88.89,IND,Ranipet,Vellore,North,GEN
41,S.MUNISAMY,Anti Corruption Dynamic Party,229,88.89,Anti Corruption Dynamic Party,Ranipet,Vellore,North,GEN
41,S.JAYAPRAKASH,IND,228,88.89,IND,Ranipet,Vellore,North,GEN
41,V. SURESH,IND,166,88.89,IND,Ranipet,Vellore,North,GEN
41,J. MOHAN,IND,155,88.89,IND,Ranipet,Vellore,North,GEN
41,N. SUGUMAR,IND,94,88.89,IND,Ranipet,Vellore,North,GEN
42,S.M.SUKUMAR,AIADMK,105608,92.43,AIADMK,Arcot,Vellore,North,GEN
42,G.VIJAY MOHAN,TVK,62888,92.43,TVK,Arcot,Vellore,North,GEN
42,J.L.ESWARAPPAN,DMK,48840,92.43,DMK,Arcot,Vellore,North,GEN
42,ARCHANA NARASIMMAN,NTK,5518,92.43,NTK,Arcot,Vellore,North,GEN
42,NOTA,NOTA,656,92.43,NOTA,Arcot,Vellore,North,GEN
42,M.VASANTHAKUMAR,Bahujan Samaj Party,468,92.43,BSP,Arcot,Vellore,North,GEN
42,K.MANIKANDAN,IND,397,92.43,IND,Arcot,Vellore,North,GEN
42,A.VIJAY,IND,369,92.43,IND,Arcot,Vellore,North,GEN
42,S.P.SHANMUGAM,Aanaithinthiya Jananayaka Pathukappu Kazhagam,252,92.43,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Arcot,Vellore,North,GEN
42,V.GANDHI,Vanchit Bahujan Aaghadi,197,92.43,Vanchit Bahujan Aaghadi,Arcot,Vellore,North,GEN
42,V.SEETHARAMAN,Anti Corruption Dynamic Party,168,92.43,Anti Corruption Dynamic Party,Arcot,Vellore,North,GEN
42,P.VENKATESAN,Tamizhaga Vaazhvurimai Katchi,151,92.43,Tamizhaga Vaazhvurimai Katchi,Arcot,Vellore,North,GEN
42,V.SHANTHI,IND,113,92.43,IND,Arcot,Vellore,North,GEN
42,ESWARAPPAN.M,IND,103,92.43,IND,Arcot,Vellore,North,GEN
42,R.INDHUMATHI,IND,58,92.43,IND,Arcot,Vellore,North,GEN
43,M.M.VINOTH KANNAN,TVK,73032,82.7,TVK,Vellore,Vellore,North,GEN
43,P.KARTHIKEYAN,DMK,66255,82.7,DMK,Vellore,Vellore,North,GEN
43,S R K APPU,AIADMK,45458,82.7,AIADMK,Vellore,Vellore,North,GEN
43,A.SONIYA,NTK,3793,82.7,NTK,Vellore,Vellore,North,GEN
43,NOTA,NOTA,757,82.7,NOTA,Vellore,Vellore,North,GEN
43,K.VIMALA,Naam Indiar Party,195,82.7,Naam Indiar Party,Vellore,Vellore,North,GEN
43,U.VIJAYA KUMAR,IND,191,82.7,IND,Vellore,Vellore,North,GEN
43,S.M.IRSHAD,Tamizhaga Vaazhvurimai Katchi,135,82.7,Tamizhaga Vaazhvurimai Katchi,Vellore,Vellore,North,GEN
43,M.VINOTHKUMAR,Anna MGR Dravida Makkal Kalgam,131,82.7,Anna MGR Dravida Makkal Kalgam,Vellore,Vellore,North,GEN
43,S.MADHAN KUMAR,IND,123,82.7,IND,Vellore,Vellore,North,GEN
43,S.GIRIDHARA PRASAD,Party for the Rights of Other backward Classes,103,82.7,Party for the Rights of Other backward Classes,Vellore,Vellore,North,GEN
43,S.APPU,IND,103,82.7,IND,Vellore,Vellore,North,GEN
43,K.M.VINAAYAGAM,Viro Ke Vir Indian Party,88,82.7,Viro Ke Vir Indian Party,Vellore,Vellore,North,GEN
43,M.LOGANATHAN,IND,59,82.7,IND,Vellore,Vellore,North,GEN
43,K.MUNIYAPPAN,ALL PENSIONER'S PARTY,55,82.7,ALL PENSIONER'S PARTY,Vellore,Vellore,North,GEN
43,S.RAJKAMAL,IND,49,82.7,IND,Vellore,Vellore,North,GEN
44,D.VELAZHAGAN,AIADMK,76302,87.98,AIADMK,Anaikattu,Vellore,North,GEN
44,A.P.NANDAKUMAR,DMK,69221,87.98,DMK,Anaikattu,Vellore,North,GEN
44,R.VELMURUGAN,TVK,63287,87.98,TVK,Anaikattu,Vellore,North,GEN
44,M.RAVIKUMAR,NTK,4746,87.98,NTK,Anaikattu,Vellore,North,GEN
44,NOTA,NOTA,1103,87.98,NOTA,Anaikattu,Vellore,North,GEN
44,R.SARAVANAN,Namadhu Makkal Katchi,351,87.98,Namadhu Makkal Katchi,Anaikattu,Vellore,North,GEN
44,K.MANOHARAN,IND,319,87.98,IND,Anaikattu,Vellore,North,GEN
44,V.S.VENKATESH,Aanaithinthiya Jananayaka Pathukappu Kazhagam,217,87.98,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Anaikattu,Vellore,North,GEN
44,V.VINOTHKANNA,Tamizhaga Vaazhvurimai Katchi,192,87.98,Tamizhaga Vaazhvurimai Katchi,Anaikattu,Vellore,North,GEN
44,P.JAYASEELAN,Puthiya Tamilagam,166,87.98,Puthiya Tamilagam,Anaikattu,Vellore,North,GEN
44,R.RAMESH,IND,152,87.98,IND,Anaikattu,Vellore,North,GEN
44,M.NANDHA KUMAR,IND,95,87.98,IND,Anaikattu,Vellore,North,GEN
44,S.SELVAMOORTHY,IND,90,87.98,IND,Anaikattu,Vellore,North,GEN
44,E.SURESH,IND,77,87.98,IND,Anaikattu,Vellore,North,GEN
45,THENRAL KUMAR. E,TVK,74305,88.6,TVK,Kilvaithinankuppam,Vellore,North,SC
45,JEGAN MOORTHY. M,AIADMK,54050,88.6,AIADMK,Kilvaithinankuppam,Vellore,North,SC
45,DR. RAJESWARI. R,DMK,53898,88.6,DMK,Kilvaithinankuppam,Vellore,North,SC
45,KALAIYENTHIRI. R,NTK,5183,88.6,NTK,Kilvaithinankuppam,Vellore,North,SC
45,NOTA,NOTA,972,88.6,NOTA,Kilvaithinankuppam,Vellore,North,SC
45,ANANDALAI THANGARAJ. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,482,88.6,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Kilvaithinankuppam,Vellore,North,SC
45,JAYASHANKAR. J,IND,227,88.6,IND,Kilvaithinankuppam,Vellore,North,SC
45,RAJA. M,Tamizhaga Vaazhvurimai Katchi,202,88.6,Tamizhaga Vaazhvurimai Katchi,Kilvaithinankuppam,Vellore,North,SC
45,SATHISH. A,IND,157,88.6,IND,Kilvaithinankuppam,Vellore,North,SC
45,JAYA BHARATH. J,IND,157,88.6,IND,Kilvaithinankuppam,Vellore,North,SC
45,MURUGAN. K.P,IND,146,88.6,IND,Kilvaithinankuppam,Vellore,North,SC
45,KUMARESAN. L,IND,113,88.6,IND,Kilvaithinankuppam,Vellore,North,SC
46,K.SINDU,TVK,82858,85.5,TVK,Gudiyatham,Vellore,North,SC
46,K.B.PRADAP,DMDK,72761,85.5,DMDK,Gudiyatham,Vellore,North,SC
46,PARITHA PURUSHOTHAMAN.G,AIADMK,64122,85.5,AIADMK,Gudiyatham,Vellore,North,SC
46,J.EMALAN,NTK,5802,85.5,NTK,Gudiyatham,Vellore,North,SC
46,NOTA,NOTA,799,85.5,NOTA,Gudiyatham,Vellore,North,SC
46,T.POOVARASAN,Bahujan Samaj Party,697,85.5,BSP,Gudiyatham,Vellore,North,SC
46,SUBAKARAN.A,IND,519,85.5,IND,Gudiyatham,Vellore,North,SC
46,BHARATH  MATHIRUBAN,IND,400,85.5,IND,Gudiyatham,Vellore,North,SC
46,K.ASHA,Puthiya Tamilagam,383,85.5,Puthiya Tamilagam,Gudiyatham,Vellore,North,SC
46,K.THABITHAL,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,351,85.5,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Gudiyatham,Vellore,North,SC
46,A.RAJESH,IND,227,85.5,IND,Gudiyatham,Vellore,North,SC
46,M.SUMATHI,IND,157,85.5,IND,Gudiyatham,Vellore,North,SC
47,SYED FAROOQ BASHA SSB,IUML,73181,86.34,IUML,Vaniayambadi,Vellore,North,GEN
47,SYED BHURHANUDEEN,TVK,70199,86.34,TVK,Vaniayambadi,Vellore,North,GEN
47,SENDHIL KUMAR.G,AIADMK,61055,86.34,AIADMK,Vaniayambadi,Vellore,North,GEN
47,MURUGESAN.G,NTK,4849,86.34,NTK,Vaniayambadi,Vellore,North,GEN
47,NOTA,NOTA,624,86.34,NOTA,Vaniayambadi,Vellore,North,GEN
47,SUBRAMANI.P,Bahujan Samaj Party,609,86.34,BSP,Vaniayambadi,Vellore,North,GEN
47,SUNDARAMMAL,Makkal Arasial Katchi,544,86.34,Makkal Arasial Katchi,Vaniayambadi,Vellore,North,GEN
47,ANBARASU.P,Aanaithinthiya Jananayaka Pathukappu Kazhagam,231,86.34,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Vaniayambadi,Vellore,North,GEN
47,RAJESH.T,IND,213,86.34,IND,Vaniayambadi,Vellore,North,GEN
47,DEVENDRAN.J,Tamizhaga Vaazhvurimai Katchi,195,86.34,Tamizhaga Vaazhvurimai Katchi,Vaniayambadi,Vellore,North,GEN
47,MANOJ.S,IND,166,86.34,IND,Vaniayambadi,Vellore,North,GEN
47,NAVEEN.R,IND,159,86.34,IND,Vaniayambadi,Vellore,North,GEN
47,SRINIVASAN.A,IND,158,86.34,IND,Vaniayambadi,Vellore,North,GEN
47,MANJUNATH.K,IND,140,86.34,IND,Vaniayambadi,Vellore,North,GEN
47,ABDUL WAHID.A,IND,109,86.34,IND,Vaniayambadi,Vellore,North,GEN
47,SELVARAJ.M,IND,102,86.34,IND,Vaniayambadi,Vellore,North,GEN
48,VILWANATHAN. A.C.,DMK,74102,84.58,DMK,Ambur,Vellore,North,GEN
48,IMTHIYAZ PANDARATTUDU ABDU,TVK,66971,84.58,TVK,Ambur,Vellore,North,GEN
48,VENKATESAN. R,AIADMK,47100,84.58,AIADMK,Ambur,Vellore,North,GEN
48,AFSHIA NASRIN. S,NTK,4185,84.58,NTK,Ambur,Vellore,North,GEN
48,VISWANATHAN. J,IND,490,84.58,IND,Ambur,Vellore,North,GEN
48,NOTA,NOTA,468,84.58,NOTA,Ambur,Vellore,North,GEN
48,ASADULLAH. B,Indian National League,457,84.58,Indian National League,Ambur,Vellore,North,GEN
48,WAZEER AHMED. J,Bahujan Samaj Party,384,84.58,BSP,Ambur,Vellore,North,GEN
48,SRINATH,IND,231,84.58,IND,Ambur,Vellore,North,GEN
48,SASI REKA. Y,Makkal Arasial Katchi,194,84.58,Makkal Arasial Katchi,Ambur,Vellore,North,GEN
48,KUMARAVEL. P,IND,193,84.58,IND,Ambur,Vellore,North,GEN
48,VENKATESAN. M,IND,182,84.58,IND,Ambur,Vellore,North,GEN
48,KAREEM BASHA. A,All India Majlis-E-Inquilab-E-Millat,168,84.58,All India Majlis-E-Inquilab-E-Millat,Ambur,Vellore,North,GEN
48,MUSHTAQ AHMED KUTLAPPAI,IND,151,84.58,IND,Ambur,Vellore,North,GEN
48,FIRDOSE AHMED. M,IND,130,84.58,IND,Ambur,Vellore,North,GEN
48,HAROON RASHEED BADU,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,93,84.58,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Ambur,Vellore,North,GEN
48,GOVINDHAN. A,All India Youth Development Party,85,84.58,All India Youth Development Party,Ambur,Vellore,North,GEN
49,VEERAMANI K.C.,AIADMK,78633,91.48,AIADMK,Jolarpet,Vellore,North,GEN
49,MUNISAMY C,TVK,62550,91.48,TVK,Jolarpet,Vellore,North,GEN
49,KAVITHADHANDAPANI,DMK,61977,91.48,DMK,Jolarpet,Vellore,North,GEN
49,SASIREKHA K,NTK,5974,91.48,NTK,Jolarpet,Vellore,North,GEN
49,NOTA,NOTA,695,91.48,NOTA,Jolarpet,Vellore,North,GEN
49,PRIYA K,IND,454,91.48,IND,Jolarpet,Vellore,North,GEN
49,KALASTHIRI S,All India Uzhavargal Uzhaippalargal Katchi,370,91.48,All India Uzhavargal Uzhaippalargal Katchi,Jolarpet,Vellore,North,GEN
49,SENTHAMILSELVAN M,Naadaalum Makkal Katchi,363,91.48,Naadaalum Makkal Katchi,Jolarpet,Vellore,North,GEN
49,THANGARAJ P,IND,358,91.48,IND,Jolarpet,Vellore,North,GEN
49,SIVAKUMAR V C,Bahujan Samaj Party,316,91.48,BSP,Jolarpet,Vellore,North,GEN
49,SASI REKA Y,Makkal Arasial Katchi,270,91.48,Makkal Arasial Katchi,Jolarpet,Vellore,North,GEN
49,CHENNA KESAVAN C,IND,216,91.48,IND,Jolarpet,Vellore,North,GEN
49,KAVITHA C,IND,155,91.48,IND,Jolarpet,Vellore,North,GEN
49,KRISHNAMOORTHY D,Makkal Nala Kazhagam,149,91.48,Makkal Nala Kazhagam,Jolarpet,Vellore,North,GEN
49,KAMATCHI S,IND,128,91.48,IND,Jolarpet,Vellore,North,GEN
49,SANKAR T.K,Tamizhaga Vaazhvurimai Katchi,104,91.48,Tamizhaga Vaazhvurimai Katchi,Jolarpet,Vellore,North,GEN
49,CHENRAYAN A,IND,99,91.48,IND,Jolarpet,Vellore,North,GEN
49,VEERAMANI H,IND,86,91.48,IND,Jolarpet,Vellore,North,GEN
49,KAVITHA T,IND,76,91.48,IND,Jolarpet,Vellore,North,GEN
49,MOHANRAJ R,IND,69,91.48,IND,Jolarpet,Vellore,North,GEN
50,DR.THIRUPATHI. N,TVK,105098,86.69,TVK,Tiruppattur,Vellore,North,GEN
50,NALLATHAMBI. A,DMK,56835,86.69,DMK,Tiruppattur,Vellore,North,GEN
50,GNANASEKAR. A,AMMK,30003,86.69,AMMK,Tiruppattur,Vellore,North,GEN
50,ARUMUGAM. V,NTK,5482,86.69,NTK,Tiruppattur,Vellore,North,GEN
50,RAJESH. S,Tamizhaga Vaazhvurimai Katchi,486,86.69,Tamizhaga Vaazhvurimai Katchi,Tiruppattur,Vellore,North,GEN
50,NOTA,NOTA,464,86.69,NOTA,Tiruppattur,Vellore,North,GEN
50,THIRUPATHI. N,IND,447,86.69,IND,Tiruppattur,Vellore,North,GEN
50,VENKATESAN. K,IND,408,86.69,IND,Tiruppattur,Vellore,North,GEN
50,SEKAR. N,All India Youth Development Party,387,86.69,All India Youth Development Party,Tiruppattur,Vellore,North,GEN
50,RAJIV GANDHI. S,Bahujan Samaj Party,361,86.69,BSP,Tiruppattur,Vellore,North,GEN
50,THIRUPATHI. C,IND,355,86.69,IND,Tiruppattur,Vellore,North,GEN
50,VIJAYAKUMAR. G,Aanaithinthiya Jananayaka Pathukappu Kazhagam,345,86.69,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Tiruppattur,Vellore,North,GEN
50,THIRUPATHI. S,IND,339,86.69,IND,Tiruppattur,Vellore,North,GEN
50,RAGUJOSEPH. J,IND,308,86.69,IND,Tiruppattur,Vellore,North,GEN
50,KALASTHIRI. S,All India Uzhavargal Uzhaippalargal Katchi,208,86.69,All India Uzhavargal Uzhaippalargal Katchi,Tiruppattur,Vellore,North,GEN
50,GNANASEKARAN. R,IND,206,86.69,IND,Tiruppattur,Vellore,North,GEN
50,NALLATHAMBI. R,IND,192,86.69,IND,Tiruppattur,Vellore,North,GEN
50,SANKAR. S,IND,182,86.69,IND,Tiruppattur,Vellore,North,GEN
50,DR.POOVALAGI. P,IND,139,86.69,IND,Tiruppattur,Vellore,North,GEN
50,SATHIYAMOORTHY. S,Makkal Nala Kazhagam,136,86.69,Makkal Nala Kazhagam,Tiruppattur,Vellore,North,GEN
50,BALABHARATHI. S.V,IND,128,86.69,IND,Tiruppattur,Vellore,North,GEN
50,GNANASEKARAN. M,IND,127,86.69,IND,Tiruppattur,Vellore,North,GEN
50,MOHAN RAJ. R,IND,119,86.69,IND,Tiruppattur,Vellore,North,GEN
50,ANJALI. M,IND,115,86.69,IND,Tiruppattur,Vellore,North,GEN
50,GOVIND. T.G,IND,55,86.69,IND,Tiruppattur,Vellore,North,GEN
51,N ELAIYARAJA,TVK,70201,89.99,TVK,Uthangarai,Krishnagiri,North,SC
51,T M  TAMILSELVAM,AIADMK,65003,89.99,AIADMK,Uthangarai,Krishnagiri,North,SC
51,R KUPPUSAMY,INC,60993,89.99,INC,Uthangarai,Krishnagiri,North,SC
51,MEKALA,NTK,6629,89.99,NTK,Uthangarai,Krishnagiri,North,SC
51,NOTA,NOTA,881,89.99,NOTA,Uthangarai,Krishnagiri,North,SC
51,K THAVARAJ,Tamizhaga Vaazhvurimai Katchi,291,89.99,Tamizhaga Vaazhvurimai Katchi,Uthangarai,Krishnagiri,North,SC
51,MUNIRAJ,IND,257,89.99,IND,Uthangarai,Krishnagiri,North,SC
51,KUMARAVEL,IND,247,89.99,IND,Uthangarai,Krishnagiri,North,SC
51,TAMILMANI,IND,241,89.99,IND,Uthangarai,Krishnagiri,North,SC
51,VIJIYAL,Aanaithinthiya Jananayaka Pathukappu Kazhagam,206,89.99,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Uthangarai,Krishnagiri,North,SC
51,BAKKIYARAJ R,IND,176,89.99,IND,Uthangarai,Krishnagiri,North,SC
51,A SAMRAJ,IND,155,89.99,IND,Uthangarai,Krishnagiri,North,SC
51,PALANI R,Thakkam Katchi,135,89.99,Thakkam Katchi,Uthangarai,Krishnagiri,North,SC
51,RAMESHWARI,Bharat Jan Chikitsa Party,115,89.99,Bharat Jan Chikitsa Party,Uthangarai,Krishnagiri,North,SC
52,E.C. GOVINDARASAN,AIADMK,71240,91.92,AIADMK,Bargur,Krishnagiri,North,GEN
52,E. MURALIDHARAN,TVK,66999,91.92,TVK,Bargur,Krishnagiri,North,GEN
52,D. MATHIAZHAGAN,DMK,65228,91.92,DMK,Bargur,Krishnagiri,North,GEN
52,KAVINKUMAR. S,NTK,5462,91.92,NTK,Bargur,Krishnagiri,North,GEN
52,D. SIVASANKARAN,Bahujan Samaj Party,708,91.92,BSP,Bargur,Krishnagiri,North,GEN
52,A. SUDHAKAR,Republican Party of India (Athawale),698,91.92,Republican Party of India (Athawale),Bargur,Krishnagiri,North,GEN
52,NOTA,NOTA,631,91.92,NOTA,Bargur,Krishnagiri,North,GEN
52,S. ALBERT FRANCIS XAVIER,Tamizhaga Vaazhvurimai Katchi,607,91.92,Tamizhaga Vaazhvurimai Katchi,Bargur,Krishnagiri,North,GEN
52,MANI. K,All India Youth Development Party,524,91.92,All India Youth Development Party,Bargur,Krishnagiri,North,GEN
52,MATHESH. R,IND,477,91.92,IND,Bargur,Krishnagiri,North,GEN
52,E.C. GOVINDARAJE,IND,345,91.92,IND,Bargur,Krishnagiri,North,GEN
52,M. NEDUNCHEZLIAN,Periyar Ambedkar Munnetra Kazhagam (PAMK),274,91.92,Periyar Ambedkar Munnetra Kazhagam (PAMK),Bargur,Krishnagiri,North,GEN
52,S. SASIKUMAR,IND,255,91.92,IND,Bargur,Krishnagiri,North,GEN
52,D. GOVINDARAJAN,IND,210,91.92,IND,Bargur,Krishnagiri,North,GEN
52,K. ANNADURAI,IND,159,91.92,IND,Bargur,Krishnagiri,North,GEN
52,ANITHA MAYAPERUMAL,IND,143,91.92,IND,Bargur,Krishnagiri,North,GEN
53,MUKUNDHAN.P,TVK,89374,90.87,TVK,Krishnagiri,Krishnagiri,North,GEN
53,ASHOKKUMAR.K,AIADMK,70530,90.87,AIADMK,Krishnagiri,Krishnagiri,North,GEN
53,CHELLAKUMAR.A,INC,59597,90.87,INC,Krishnagiri,Krishnagiri,North,GEN
53,SUGANTHI,NTK,6398,90.87,NTK,Krishnagiri,Krishnagiri,North,GEN
53,NOTA,NOTA,1136,90.87,NOTA,Krishnagiri,Krishnagiri,North,GEN
53,SIVAKUMAR.S,Bahujan Samaj Party,608,90.87,BSP,Krishnagiri,Krishnagiri,North,GEN
53,SINGARAVELAN VISWANATHAN,Vishwa Tamil Kazhagam,535,90.87,Vishwa Tamil Kazhagam,Krishnagiri,Krishnagiri,North,GEN
53,MUTHULAKSHMI VEERAPPAN,Tamizhaga Vaazhvurimai Katchi,366,90.87,Tamizhaga Vaazhvurimai Katchi,Krishnagiri,Krishnagiri,North,GEN
53,MANGAMMAL,Tamilar Makkal Katchi,336,90.87,Tamilar Makkal Katchi,Krishnagiri,Krishnagiri,North,GEN
53,SIVAN.C,IND,285,90.87,IND,Krishnagiri,Krishnagiri,North,GEN
53,SRINIVASAN.K,IND,231,90.87,IND,Krishnagiri,Krishnagiri,North,GEN
53,VENKATESHRAJA.E,IND,168,90.87,IND,Krishnagiri,Krishnagiri,North,GEN
53,ADVOCATE.MUTHAIAH.S.,Thakkam Katchi,159,90.87,Thakkam Katchi,Krishnagiri,Krishnagiri,North,GEN
53,KUMARESAN.M,IND,154,90.87,IND,Krishnagiri,Krishnagiri,North,GEN
53,CHANDRAMOHAN.K.M.,IND,154,90.87,IND,Krishnagiri,Krishnagiri,North,GEN
53,NANJUNDAN.M,IND,150,90.87,IND,Krishnagiri,Krishnagiri,North,GEN
54,SRINIVASAN.P.S,DMK,74691,90.59,DMK,Veppanahalli,Krishnagiri,North,GEN
54,MUNUSAMY.K.P,AIADMK,74553,90.59,AIADMK,Veppanahalli,Krishnagiri,North,GEN
54,SAMPANGI.S.R,TVK,63907,90.59,TVK,Veppanahalli,Krishnagiri,North,GEN
54,NAGARAJ.R,NTK,4519,90.59,NTK,Veppanahalli,Krishnagiri,North,GEN
54,NOTA,NOTA,1570,90.59,NOTA,Veppanahalli,Krishnagiri,North,GEN
54,IYAPPAN.L,Tamizhaga Vaazhvurimai Katchi,871,90.59,Tamizhaga Vaazhvurimai Katchi,Veppanahalli,Krishnagiri,North,GEN
54,VENKATESAN.C,IND,692,90.59,IND,Veppanahalli,Krishnagiri,North,GEN
54,RAMASAMY.G.C,IND,487,90.59,IND,Veppanahalli,Krishnagiri,North,GEN
54,MANOHARAN.K.A,IND,345,90.59,IND,Veppanahalli,Krishnagiri,North,GEN
54,YUVARAJ.K.P.U,IND,265,90.59,IND,Veppanahalli,Krishnagiri,North,GEN
54,SENTHILKUMAR.R,Tamil Nadu Ilangyar Katchi,215,90.59,Tamil Nadu Ilangyar Katchi,Veppanahalli,Krishnagiri,North,GEN
54,GOVINDARAJ.G.J,IND,185,90.59,IND,Veppanahalli,Krishnagiri,North,GEN
54,PRAJAPATHI VIJAY.C,Tamilar Makkal Katchi,156,90.59,Tamilar Makkal Katchi,Veppanahalli,Krishnagiri,North,GEN
54,ESHWARAN.C,IND,152,90.59,IND,Veppanahalli,Krishnagiri,North,GEN
55,BALAKRISHNAREDDY. P,AIADMK,109867,79.71,AIADMK,Hosur,Krishnagiri,North,GEN
55,VENDARKARASAN.S,TVK,82064,79.71,TVK,Hosur,Krishnagiri,North,GEN
55,SATHYA.S.A.,DMK,73773,79.71,DMK,Hosur,Krishnagiri,North,GEN
55,STALIN.R,NTK,7632,79.71,NTK,Hosur,Krishnagiri,North,GEN
55,NOTA,NOTA,1614,79.71,NOTA,Hosur,Krishnagiri,North,GEN
55,SURYA. Y,Republican Party of India (Athawale),1175,79.71,Republican Party of India (Athawale),Hosur,Krishnagiri,North,GEN
55,MASOOD.S,IND,292,79.71,IND,Hosur,Krishnagiri,North,GEN
55,RAJENDRAN.P,IND,271,79.71,IND,Hosur,Krishnagiri,North,GEN
