ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
13,M.RAJENDRAN,National Democratic Party of South India,65,61.04,National Democratic Party of South India,Kolathur,Chennai,Chennai Metro,GEN
13,RAMA DEVI,IND,61,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,C.JEEVAKUMAR,IND,52,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,D.NILAMANI,IND,45,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,S.SURESHKUMAR,Makkalatchi Katchi,43,61.04,Makkalatchi Katchi,Kolathur,Chennai,Chennai Metro,GEN
13,A.SEETHA,Bahujan Dravida Party,41,61.04,Bahujan Dravida Party,Kolathur,Chennai,Chennai Metro,GEN
13,K. PANNERSELVAM,IND,40,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,P.SENTHIL KUMAR,IND,38,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,P.HARISHKUMAR,IND,38,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,DEVIKARANI,IND,37,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,M.A.S. SENTHIL KUMAR,IND,33,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,R.SELVAM,IND,33,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,E.RAJENDRAN,Anna MGR Dravida Makkal Kalgam,30,61.04,Anna MGR Dravida Makkal Kalgam,Kolathur,Chennai,Chennai Metro,GEN
13,NIRMALA DEVI,IND,29,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,V.SURESHKUMAR,IND,22,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
13,B.VIJAYA KUMAR,IND,18,61.04,IND,Kolathur,Chennai,Chennai Metro,GEN
14,A . Vetriazhagan,DMK,76127,55.92,DMK,Villivakkam,Chennai,Chennai Metro,GEN
14,J.C.D.Prabhakar,AIADMK,38890,55.92,AIADMK,Villivakkam,Chennai,Chennai Metro,GEN
14,Sriharan,MNM,13364,55.92,MNM,Villivakkam,Chennai,Chennai Metro,GEN
14,R.Sridar,NTK,10914,55.92,NTK,Villivakkam,Chennai,Chennai Metro,GEN
14,None Of The Above,NOTA,1444,55.92,NOTA,Villivakkam,Chennai,Chennai Metro,GEN
14,D.Subamangalam,DMDK,1094,55.92,DMDK,Villivakkam,Chennai,Chennai Metro,GEN
14,Syed Rayhan,IND,409,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,Jagadesh Jayakumar,Valamaana  Tamizhagam   Katchi,261,55.92,Valamaana  Tamizhagam   Katchi,Villivakkam,Chennai,Chennai Metro,GEN
14,A.Palanivel,BSP,222,55.92,BSP,Villivakkam,Chennai,Chennai Metro,GEN
14,M.Gunasekaran,IND,206,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,S.Chandrika,IND,194,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,L.Govindaraj,Nam India Naam Indiyar Katchi,189,55.92,Nam India Naam Indiyar Katchi,Villivakkam,Chennai,Chennai Metro,GEN
14,S.Baskar,IND,171,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,M.Murali Vinodh,IND,98,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,S. Raju Bharathi,Desiya Makkal Sakthi Katchi,88,55.92,Desiya Makkal Sakthi Katchi,Villivakkam,Chennai,Chennai Metro,GEN
14,A . Ajith Kumar,IND,80,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,S.Kandasamy,IND,74,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,C.Mohan,IND,54,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,M .Jalal,IND,43,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,A.S.Kumar,IND,42,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,C.A.Ashok Kumar,IND,40,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,G.Iyanar,IND,36,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,G. Devapriyan,IND,27,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,C.Raghul,IND,25,55.92,IND,Villivakkam,Chennai,Chennai Metro,GEN
15,SIVAKUMAR.P,DMK,81727,60.62,DMK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,KALYANI.P.L,AIADMK,26714,60.62,AIADMK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,ILLAVANJI.Dr.R,NTK,10921,60.62,NTK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,OBATH.S,MNM,9710,60.62,MNM,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,SEKAR.M.P,DMDK,1787,60.62,DMDK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,None Of The Above,NOTA,1046,60.62,NOTA,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,BAGAVATH SINGH.M,BSP,355,60.62,BSP,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,SIHAMANI.G,IND,214,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,SUNDAR.G,IND,144,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,SELVAKUMAR.A,IND,136,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,KALYANI.K,IND,129,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,SEKAR.E,IND,125,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,RAMESH BABU.M,IND,106,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,KOLANJI.M,IND,85,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,PRABHAKARAN.K,Makkalatchi Katchi,79,60.62,Makkalatchi Katchi,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,UDAYA CHANDRAN .R,IND,77,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,RAVIKUMAR.S,Republican Party of India  (Sivaraj),62,60.62,Republican Party of India  (Sivaraj),Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,MALATHI.S,IND,57,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,PREMKUMAR.G,IND,44,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,RAVIPARAIYANAR.D,RPI(A),41,60.62,RPI(A),Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,SANTHANU.S,IND,38,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,RANGANATHAN.M,IND,37,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,GOVINDARAJ.G,IND,33,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,BIRLABOSE.M,IND,29,60.62,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
16,I.PARANTHAMEN,DMK,68832,61.13,DMK,Egmore,Chennai,Chennai Metro,SC
16,B.JOHN PANDIAN,AIADMK,30064,61.13,AIADMK,Egmore,Chennai,Chennai Metro,SC
16,U. PRIYADARSINI,MNM,9990,61.13,MNM,Egmore,Chennai,Chennai Metro,SC
16,P.GEETHA LAKSHMI,NTK,6276,61.13,NTK,Egmore,Chennai,Chennai Metro,SC
16,T.PRABHU,DMDK,1293,61.13,DMDK,Egmore,Chennai,Chennai Metro,SC
16,None Of The Above,NOTA,1176,61.13,NOTA,Egmore,Chennai,Chennai Metro,SC
16,V. PRABHU,IND,492,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,K.P.SUNDARAPRATHABAN,BSP,361,61.13,BSP,Egmore,Chennai,Chennai Metro,SC
16,S.JAYAKALPANA,IND,171,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,Dr.N. GUNASEKAR,IND,109,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,A.PARANTHAMAN,IND,98,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,J.CHANDRAKALA,LJP,92,61.13,LJP,Egmore,Chennai,Chennai Metro,SC
16,G.R.RAJENDRAN,IND,84,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,G.SHEEJA,Nam India Naam Indiyar Katchi,55,61.13,Nam India Naam Indiyar Katchi,Egmore,Chennai,Chennai Metro,SC
16,R.REVANTH,Anaithu Makkal Arasiyal Katchi,45,61.13,Anaithu Makkal Arasiyal Katchi,Egmore,Chennai,Chennai Metro,SC
16,M.UTHAYAKUMAR,IND,41,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,N.ARAVINTH KUMAR,IND,38,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,V.SEKAR,IND,28,61.13,IND,Egmore,Chennai,Chennai Metro,SC
16,V.ESWARAN,IND,26,61.13,IND,Egmore,Chennai,Chennai Metro,SC
17,MURTHY.R.IDREAM,DMK,64424,62.6,DMK,Royapuram,Chennai,Chennai Metro,GEN
17,JAYAKUMAR.D,AIADMK,36645,62.6,AIADMK,Royapuram,Chennai,Chennai Metro,GEN
17,GUNASEKARAN.S,MNM,8166,62.6,MNM,Royapuram,Chennai,Chennai Metro,GEN
17,KAMALI.S,NTK,7953,62.6,NTK,Royapuram,Chennai,Chennai Metro,GEN
17,RAMAJAYAM.C,AMMK,1128,62.6,AMMK,Royapuram,Chennai,Chennai Metro,GEN
17,None Of The Above,NOTA,901,62.6,NOTA,Royapuram,Chennai,Chennai Metro,GEN
17,JAMES MARTIN.M,Tamil Nadu Ilangyar Katchi,557,62.6,Tamil Nadu Ilangyar Katchi,Royapuram,Chennai,Chennai Metro,GEN
17,SUGANTHAN.T,IND,205,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,KUMAR.S,BSP,180,62.6,BSP,Royapuram,Chennai,Chennai Metro,GEN
17,MOHAN.A,Tipu Sultan Party,172,62.6,Tipu Sultan Party,Royapuram,Chennai,Chennai Metro,GEN
17,SELVAKUMAR.J,IND,133,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,DHANASEKARAN.G,IND,109,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,SUBRAMANI.S.N,IND,85,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,SUNDARAPANDIAN.R,IND,60,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,PRASATH.K,IND,58,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,DINAKARAN.S,IND,56,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,PRABHAKARAN.V,IND,55,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,GOKUL.G,IND,52,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,CHELLAPPPAN.T,IND,50,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,MURTHY.T.C.S,IND,43,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,SATHISH.S,IND,30,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,KALIDASS.K.R,IND,27,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,VELU.G,IND,27,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,KARUNAKARAN.H,IND,26,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,KARTHICK.V,IND,21,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,PRABHU.D,IND,18,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
17,VINDHAN.A,IND,10,62.6,IND,Royapuram,Chennai,Chennai Metro,GEN
18,SEKARBABU. P.K,DMK,59317,57.64,DMK,Harbour,Chennai,Chennai Metro,GEN
18,VINOJ. P. SELVAM,BJP,32043,57.64,BJP,Harbour,Chennai,Chennai Metro,GEN
18,RAMESH. A,MNM,3763,57.64,MNM,Harbour,Chennai,Chennai Metro,GEN
18,AHAMED FAZIL. M,NTK,3357,57.64,NTK,Harbour,Chennai,Chennai Metro,GEN
18,None Of The Above,NOTA,912,57.64,NOTA,Harbour,Chennai,Chennai Metro,GEN
18,SANTHANA KRISHNAN. P,AMMK,775,57.64,AMMK,Harbour,Chennai,Chennai Metro,GEN
18,RAVIKUMAR. C,BSP,410,57.64,BSP,Harbour,Chennai,Chennai Metro,GEN
18,SELVAM. P,IND,247,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,VIVEK RAM. A,IND,166,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,SURESH. R,IND,117,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,GANESH. S,IND,68,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,SELVARAJ. S,IND,63,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,KAMAL. J,IND,47,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,SIVARAMAN. G,IND,40,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,SHANKAR. A,IND,38,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,SELVAKUMAR. R,IND,37,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,RAMKI. P,IND,33,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,PUGALENTHI. P,IND,28,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,UDHAYAKUMAR. V,IND,25,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,SRINIVASAN. P,IND,25,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,KRISHNAKUMAR. G,IND,22,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,ANANDRAJ. T.K,IND,21,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,DAMODHARAN. A.G,IND,20,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,ZIONRAJ. M,IND,18,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,CHANDRAN. R,IND,13,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,RAGHUNATH. K,IND,13,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,RAMESH. D,IND,12,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,NAGARAJ. S,IND,10,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
18,MAHALINGAM. D,IND,10,57.64,IND,Harbour,Chennai,Chennai Metro,GEN
19,UDHAYANIDHI STALIN,DMK,93285,58.33,DMK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,KASSALI A.V.A,PMK,23930,58.33,PMK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,JAYASIMMARAJA  S M,NTK,9193,58.33,NTK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MOHAMMED IDRIS K,IJK,4096,58.33,IJK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,None Of The Above,NOTA,2061,58.33,NOTA,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,RAJENDRAN L,AMMK,1873,58.33,AMMK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,RAGHU C,BSP,723,58.33,BSP,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,TABREZ,Tipu Sultan Party,367,58.33,Tipu Sultan Party,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,RAVI E,IND,367,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SENTHIL KUMAR H,IND,244,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SRINIVASAN,IND,139,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,CHANDRANATHAN S,IND,118,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MOHAMED RIOZ,Anaithu Makkal Arasiyal Katchi,112,58.33,Anaithu Makkal Arasiyal Katchi,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,NAGARAJAN,IND,110,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,ABID BAKSHQ H HUSSAIN,RPI(A),105,58.33,RPI(A),Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,RAVI M L,Desiya Makkal Sakthi Katchi,89,58.33,Desiya Makkal Sakthi Katchi,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,ANANDAN  K,IND,88,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MUNIYANDI,IND,81,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,KANNAN C,IND,65,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,KRISHNADASAN S,IND,57,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,BALAJI C,IND,53,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MANIKANDAN E,IND,50,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,DILLIRAJ P,IND,49,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MADHANA GOPAL T,IND,42,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,Ganesan P,IND,39,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,BALAJI K,IND,35,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MOHAMMED HUSSAIN,IND,34,58.33,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
20,EZHILAN N,DMK,71867,56.25,DMK,Thousand Lights,Chennai,Chennai Metro,GEN
20,KUSHBOO SUNDAR,BJP,39405,56.25,BJP,Thousand Lights,Chennai,Chennai Metro,GEN
20,K M SHARIFF,MNM,11791,56.25,MNM,Thousand Lights,Chennai,Chennai Metro,GEN
20,SHERINE AJ,NTK,8884,56.25,NTK,Thousand Lights,Chennai,Chennai Metro,GEN
20,None Of The Above,NOTA,1385,56.25,NOTA,Thousand Lights,Chennai,Chennai Metro,GEN
20,VAIDHYANATHAN N,AMMK,1155,56.25,AMMK,Thousand Lights,Chennai,Chennai Metro,GEN
20,WILLIAMS D,BSP,246,56.25,BSP,Thousand Lights,Chennai,Chennai Metro,GEN
20,RADHA KRISHNAN S,IND,231,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,MANIVANNAN N,IND,229,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,PARTHIBAN V,IND,154,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,DOMNIC A,Nam India Naam Indiyar Katchi,72,56.25,Nam India Naam Indiyar Katchi,Thousand Lights,Chennai,Chennai Metro,GEN
20,SANJEEVI S,IND,66,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,SUDAKAR R,IND,66,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,BABU A,IND,65,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,A GEORGE BENNY,IND,62,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,NIRMAL KUMAR S,IND,53,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,RIAZ(A) SYED ZAKEERULLA,Anaithu Makkal Arasiyal Katchi,52,56.25,Anaithu Makkal Arasiyal Katchi,Thousand Lights,Chennai,Chennai Metro,GEN
20,P PARIMALA,IND,47,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,VELRAJ S,IND,42,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,DEEBAN M,IND,37,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,SEKAR K,IND,31,56.25,IND,Thousand Lights,Chennai,Chennai Metro,GEN
21,M.K. Mohan,DMK,80054,57.33,DMK,Anna Nagar,Chennai,Chennai Metro,GEN
21,S. Gokula Indira,AIADMK,52609,57.33,AIADMK,Anna Nagar,Chennai,Chennai Metro,GEN
21,V. Ponraj,MNM,17522,57.33,MNM,Anna Nagar,Chennai,Chennai Metro,GEN
21,S. Shankar,NTK,10406,57.33,NTK,Anna Nagar,Chennai,Chennai Metro,GEN
21,None Of The Above,NOTA,1545,57.33,NOTA,Anna Nagar,Chennai,Chennai Metro,GEN
21,K.N. Gunasekaran,AMMK,1169,57.33,AMMK,Anna Nagar,Chennai,Chennai Metro,GEN
21,S.D. Prabhakar,Tamil Nadu Ilangyar Katchi,408,57.33,Tamil Nadu Ilangyar Katchi,Anna Nagar,Chennai,Chennai Metro,GEN
21,D. JeevithKumar,BSP,220,57.33,BSP,Anna Nagar,Chennai,Chennai Metro,GEN
21,S. Sathyanarayanan,IND,158,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,Hari Shankar,IND,142,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,K. Sathish Kumar,IND,125,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,R. Saravanan,IND,122,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,V.M. Nagarajan,IND,86,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,L. Kasinathan,IND,74,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,V. Paulraj Guna,RPI(A),73,57.33,RPI(A),Anna Nagar,Chennai,Chennai Metro,GEN
21,Ansar Ahamed,Anaithu Makkal Arasiyal Katchi,69,57.33,Anaithu Makkal Arasiyal Katchi,Anna Nagar,Chennai,Chennai Metro,GEN
21,P.E. Gopinath,IND,62,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,P. Dhanasekar,Nam India Naam Indiyar Katchi,59,57.33,Nam India Naam Indiyar Katchi,Anna Nagar,Chennai,Chennai Metro,GEN
21,S. Yuvaraja,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,56,57.33,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Anna Nagar,Chennai,Chennai Metro,GEN
21,J. Nagaraj,New Generation People’s Party,53,57.33,New Generation People’s Party,Anna Nagar,Chennai,Chennai Metro,GEN
21,M. Veriyandi,Anna MGR Dravida Makkal Kalgam,32,57.33,Anna MGR Dravida Makkal Kalgam,Anna Nagar,Chennai,Chennai Metro,GEN
21,M. Manokaran,IND,27,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,P. Manimaran,IND,13,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,A. Jayaprakash,IND,12,57.33,IND,Anna Nagar,Chennai,Chennai Metro,GEN
22,AMV.PRABHAKARA RAJA,DMK,74351,57.59,DMK,Virugampakkam,Chennai,Chennai Metro,GEN
22,VIRUGAI V.N.RAVI,AIADMK,55984,57.59,AIADMK,Virugampakkam,Chennai,Chennai Metro,GEN
22,SENEGAN,MNM,16939,57.59,MNM,Virugampakkam,Chennai,Chennai Metro,GEN
22,T.S.RAJENDRAN,NTK,10185,57.59,NTK,Virugampakkam,Chennai,Chennai Metro,GEN
22,M.GUNASEKARAN (A) STAR M.GUNASEKARAN,IND,5186,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,B.PARTHASARATHY,DMDK,1585,57.59,DMDK,Virugampakkam,Chennai,Chennai Metro,GEN
22,None Of The Above,NOTA,1563,57.59,NOTA,Virugampakkam,Chennai,Chennai Metro,GEN
22,R.MAYILSAMY,IND,1440,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,SATHASIVAM,IND,344,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,M.S.ISMAIL KHAN,All India Jananayaka Makkal Kazhagam,209,57.59,All India Jananayaka Makkal Kazhagam,Virugampakkam,Chennai,Chennai Metro,GEN
22,M.MANNU,IND,148,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,V.GUNASEKARAN,IND,131,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,M.SIVAKUMAR,IND,119,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,G.THANIGACHALAM,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,90,57.59,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Virugampakkam,Chennai,Chennai Metro,GEN
22,MANJU,Anaithu Makkal Arasiyal Katchi,90,57.59,Anaithu Makkal Arasiyal Katchi,Virugampakkam,Chennai,Chennai Metro,GEN
22,S.GUNASEKAR,IND,88,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,G.RAVI,RJD,73,57.59,RJD,Virugampakkam,Chennai,Chennai Metro,GEN
22,M.ELLANGOVAN,IND,72,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,E.SANKAR,IND,68,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,R.PRABAHARAN,Tamizhaga Murpokku Makkal Katchi,65,57.59,Tamizhaga Murpokku Makkal Katchi,Virugampakkam,Chennai,Chennai Metro,GEN
22,D.SUNDAR SINGH,IND,56,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,D.PRABAKARAN,IND,56,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,M.SRINIVASAN,IND,49,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,V.THALAPATHI,IND,49,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,V.K.KATHIR,IND,48,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,S.R.DINESH KUMAR,Anna MGR Dravida Makkal Kalgam,41,57.59,Anna MGR Dravida Makkal Kalgam,Virugampakkam,Chennai,Chennai Metro,GEN
22,K.BOOPATHY,IND,34,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
22,V.K.SENTHIL KUMAR,IND,24,57.59,IND,Virugampakkam,Chennai,Chennai Metro,GEN
23,SUBRAMANIAN. MA,DMK,80194,57.36,DMK,Saidapet,Chennai,Chennai Metro,GEN
23,SAIDAI DURAISAMY,AIADMK,50786,57.36,AIADMK,Saidapet,Chennai,Chennai Metro,GEN
23,SNEGAPRIYA,MNM,13454,57.36,MNM,Saidapet,Chennai,Chennai Metro,GEN
23,SURESH KUMAR. B,NTK,10717,57.36,NTK,Saidapet,Chennai,Chennai Metro,GEN
23,SENTHAMIZHAN. G,AMMK,2081,57.36,AMMK,Saidapet,Chennai,Chennai Metro,GEN
23,None Of The Above,NOTA,1158,57.36,NOTA,Saidapet,Chennai,Chennai Metro,GEN
23,KOTTUR KUMAR. R,BSP,274,57.36,BSP,Saidapet,Chennai,Chennai Metro,GEN
23,SAGAYAMARY. N,RPI(A),209,57.36,RPI(A),Saidapet,Chennai,Chennai Metro,GEN
23,SIVASANKAR. S. R,IND,182,57.36,IND,Saidapet,Chennai,Chennai Metro,GEN
23,BALAJI. V,IND,145,57.36,IND,Saidapet,Chennai,Chennai Metro,GEN
23,KANDHASAMY. R,IND,141,57.36,IND,Saidapet,Chennai,Chennai Metro,GEN
23,MURTHI. R,IND,125,57.36,IND,Saidapet,Chennai,Chennai Metro,GEN
23,SATHISH KUMAR. S,IND,121,57.36,IND,Saidapet,Chennai,Chennai Metro,GEN
23,SARAVANAN. D,IND,91,57.36,IND,Saidapet,Chennai,Chennai Metro,GEN
23,SIVAGNANASAMBANDAN. T,Desiya Makkal Sakthi Katchi,89,57.36,Desiya Makkal Sakthi Katchi,Saidapet,Chennai,Chennai Metro,GEN
